image_path,target_class,pred_xyxy,target_xywh,conf,pred_class
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/RARZ4_jpg.rf.3d405cb67ea7a282dfca9e226396ce45_bbox_0_rotated_90.jpg,"[20, 20, 20]","[[0.0, 980.6771240234375, 2607.140869140625, 2354.8857421875], [2305.435546875, 2877.719482421875, 3553.022216796875, 3656.239501953125], [3826.263427734375, 2544.608154296875, 5122.80126953125, 3280.61474609375], [3292.144775390625, 1355.83935546875, 4048.413818359375, 1971.1326904296875]]","[[3639.0000000000005, 1571.5, 1134.0, 657.0], [4721.0, 2083.0, 2116.0, 892.0], [1311.0, 1773.0, 2474.0, 1556.0]]","[0.9000510573387146, 0.8729426860809326, 0.8575723171234131, 0.3793734312057495]",[16]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/RARZ4_jpg.rf.3d405cb67ea7a282dfca9e226396ce45_bbox_0_rotated_180.jpg,"[20, 20, 20]","[[0.0, 980.6771240234375, 2607.140869140625, 2354.8857421875], [2305.435546875, 2877.719482421875, 3553.022216796875, 3656.239501953125], [3826.263427734375, 2544.608154296875, 5122.80126953125, 3280.61474609375], [3292.144775390625, 1355.83935546875, 4048.413818359375, 1971.1326904296875]]","[[3639.0000000000005, 1571.5, 1134.0, 657.0], [4721.0, 2083.0, 2116.0, 892.0], [1311.0, 1773.0, 2474.0, 1556.0]]","[0.9000510573387146, 0.8729426860809326, 0.8575723171234131, 0.3793734312057495]",[16]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/RARZ4_jpg.rf.3d405cb67ea7a282dfca9e226396ce45_bbox_0_rotated_270.jpg,"[20, 20, 20]","[[0.0, 980.6771240234375, 2607.140869140625, 2354.8857421875], [2305.435546875, 2877.719482421875, 3553.022216796875, 3656.239501953125], [3826.263427734375, 2544.608154296875, 5122.80126953125, 3280.61474609375], [3292.144775390625, 1355.83935546875, 4048.413818359375, 1971.1326904296875]]","[[3639.0000000000005, 1571.5, 1134.0, 657.0], [4721.0, 2083.0, 2116.0, 892.0], [1311.0, 1773.0, 2474.0, 1556.0]]","[0.9000510573387146, 0.8729426860809326, 0.8575723171234131, 0.3793734312057495]",[16]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/RARZ4_jpg.rf.3d405cb67ea7a282dfca9e226396ce45_bbox_1_rotated_0.jpg,"[20, 20, 20]","[[0.0, 980.6771240234375, 2607.140869140625, 2354.8857421875], [2305.435546875, 2877.719482421875, 3553.022216796875, 3656.239501953125], [3826.263427734375, 2544.608154296875, 5122.80126953125, 3280.61474609375], [3292.144775390625, 1355.83935546875, 4048.413818359375, 1971.1326904296875]]","[[3639.0000000000005, 1571.5, 1134.0, 657.0], [4721.0, 2083.0, 2116.0, 892.0], [1311.0, 1773.0, 2474.0, 1556.0]]","[0.9000510573387146, 0.8729426860809326, 0.8575723171234131, 0.3793734312057495]",[16]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/RARZ4_jpg.rf.3d405cb67ea7a282dfca9e226396ce45_bbox_1_rotated_90.jpg,"[20, 20, 20]","[[0.0, 980.6771240234375, 2607.140869140625, 2354.8857421875], [2305.435546875, 2877.719482421875, 3553.022216796875, 3656.239501953125], [3826.263427734375, 2544.608154296875, 5122.80126953125, 3280.61474609375], [3292.144775390625, 1355.83935546875, 4048.413818359375, 1971.1326904296875]]","[[3639.0000000000005, 1571.5, 1134.0, 657.0], [4721.0, 2083.0, 2116.0, 892.0], [1311.0, 1773.0, 2474.0, 1556.0]]","[0.9000510573387146, 0.8729426860809326, 0.8575723171234131, 0.3793734312057495]",[16]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/RARZ4_jpg.rf.3d405cb67ea7a282dfca9e226396ce45_bbox_1_rotated_180.jpg,"[20, 20, 20]","[[0.0, 980.6771240234375, 2607.140869140625, 2354.8857421875], [2305.435546875, 2877.719482421875, 3553.022216796875, 3656.239501953125], [3826.263427734375, 2544.608154296875, 5122.80126953125, 3280.61474609375], [3292.144775390625, 1355.83935546875, 4048.413818359375, 1971.1326904296875]]","[[3639.0000000000005, 1571.5, 1134.0, 657.0], [4721.0, 2083.0, 2116.0, 892.0], [1311.0, 1773.0, 2474.0, 1556.0]]","[0.9000510573387146, 0.8729426860809326, 0.8575723171234131, 0.3793734312057495]",[16]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/RARZ4_jpg.rf.3d405cb67ea7a282dfca9e226396ce45_bbox_1_rotated_270.jpg,"[20, 20, 20]","[[0.0, 980.6771240234375, 2607.140869140625, 2354.8857421875], [2305.435546875, 2877.719482421875, 3553.022216796875, 3656.239501953125], [3826.263427734375, 2544.608154296875, 5122.80126953125, 3280.61474609375], [3292.144775390625, 1355.83935546875, 4048.413818359375, 1971.1326904296875]]","[[3639.0000000000005, 1571.5, 1134.0, 657.0], [4721.0, 2083.0, 2116.0, 892.0], [1311.0, 1773.0, 2474.0, 1556.0]]","[0.9000510573387146, 0.8729426860809326, 0.8575723171234131, 0.3793734312057495]",[16]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/RARZ4_jpg.rf.3d405cb67ea7a282dfca9e226396ce45_bbox_2_rotated_0.jpg,"[20, 20, 20]","[[0.0, 980.6771240234375, 2607.140869140625, 2354.8857421875], [2305.435546875, 2877.719482421875, 3553.022216796875, 3656.239501953125], [3826.263427734375, 2544.608154296875, 5122.80126953125, 3280.61474609375], [3292.144775390625, 1355.83935546875, 4048.413818359375, 1971.1326904296875]]","[[3639.0000000000005, 1571.5, 1134.0, 657.0], [4721.0, 2083.0, 2116.0, 892.0], [1311.0, 1773.0, 2474.0, 1556.0]]","[0.9000510573387146, 0.8729426860809326, 0.8575723171234131, 0.3793734312057495]",[15]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/RARZ4_jpg.rf.3d405cb67ea7a282dfca9e226396ce45_bbox_2_rotated_90.jpg,"[20, 20, 20]","[[0.0, 980.6771240234375, 2607.140869140625, 2354.8857421875], [2305.435546875, 2877.719482421875, 3553.022216796875, 3656.239501953125], [3826.263427734375, 2544.608154296875, 5122.80126953125, 3280.61474609375], [3292.144775390625, 1355.83935546875, 4048.413818359375, 1971.1326904296875]]","[[3639.0000000000005, 1571.5, 1134.0, 657.0], [4721.0, 2083.0, 2116.0, 892.0], [1311.0, 1773.0, 2474.0, 1556.0]]","[0.9000510573387146, 0.8729426860809326, 0.8575723171234131, 0.3793734312057495]",[15]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/RARZ4_jpg.rf.3d405cb67ea7a282dfca9e226396ce45_bbox_2_rotated_180.jpg,"[20, 20, 20]","[[0.0, 980.6771240234375, 2607.140869140625, 2354.8857421875], [2305.435546875, 2877.719482421875, 3553.022216796875, 3656.239501953125], [3826.263427734375, 2544.608154296875, 5122.80126953125, 3280.61474609375], [3292.144775390625, 1355.83935546875, 4048.413818359375, 1971.1326904296875]]","[[3639.0000000000005, 1571.5, 1134.0, 657.0], [4721.0, 2083.0, 2116.0, 892.0], [1311.0, 1773.0, 2474.0, 1556.0]]","[0.9000510573387146, 0.8729426860809326, 0.8575723171234131, 0.3793734312057495]",[15]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/RARZ4_jpg.rf.3d405cb67ea7a282dfca9e226396ce45_bbox_2_rotated_270.jpg,"[20, 20, 20]","[[0.0, 980.6771240234375, 2607.140869140625, 2354.8857421875], [2305.435546875, 2877.719482421875, 3553.022216796875, 3656.239501953125], [3826.263427734375, 2544.608154296875, 5122.80126953125, 3280.61474609375], [3292.144775390625, 1355.83935546875, 4048.413818359375, 1971.1326904296875]]","[[3639.0000000000005, 1571.5, 1134.0, 657.0], [4721.0, 2083.0, 2116.0, 892.0], [1311.0, 1773.0, 2474.0, 1556.0]]","[0.9000510573387146, 0.8729426860809326, 0.8575723171234131, 0.3793734312057495]",[15]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/RARZ4_jpg.rf.3d405cb67ea7a282dfca9e226396ce45_bbox_3_rotated_0.jpg,"[20, 20, 20]","[[0.0, 980.6771240234375, 2607.140869140625, 2354.8857421875], [2305.435546875, 2877.719482421875, 3553.022216796875, 3656.239501953125], [3826.263427734375, 2544.608154296875, 5122.80126953125, 3280.61474609375], [3292.144775390625, 1355.83935546875, 4048.413818359375, 1971.1326904296875]]","[[3639.0000000000005, 1571.5, 1134.0, 657.0], [4721.0, 2083.0, 2116.0, 892.0], [1311.0, 1773.0, 2474.0, 1556.0]]","[0.9000510573387146, 0.8729426860809326, 0.8575723171234131, 0.3793734312057495]",[0]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/RARZ4_jpg.rf.3d405cb67ea7a282dfca9e226396ce45_bbox_3_rotated_90.jpg,"[20, 20, 20]","[[0.0, 980.6771240234375, 2607.140869140625, 2354.8857421875], [2305.435546875, 2877.719482421875, 3553.022216796875, 3656.239501953125], [3826.263427734375, 2544.608154296875, 5122.80126953125, 3280.61474609375], [3292.144775390625, 1355.83935546875, 4048.413818359375, 1971.1326904296875]]","[[3639.0000000000005, 1571.5, 1134.0, 657.0], [4721.0, 2083.0, 2116.0, 892.0], [1311.0, 1773.0, 2474.0, 1556.0]]","[0.9000510573387146, 0.8729426860809326, 0.8575723171234131, 0.3793734312057495]",[0]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/RARZ4_jpg.rf.3d405cb67ea7a282dfca9e226396ce45_bbox_3_rotated_180.jpg,"[20, 20, 20]","[[0.0, 980.6771240234375, 2607.140869140625, 2354.8857421875], [2305.435546875, 2877.719482421875, 3553.022216796875, 3656.239501953125], [3826.263427734375, 2544.608154296875, 5122.80126953125, 3280.61474609375], [3292.144775390625, 1355.83935546875, 4048.413818359375, 1971.1326904296875]]","[[3639.0000000000005, 1571.5, 1134.0, 657.0], [4721.0, 2083.0, 2116.0, 892.0], [1311.0, 1773.0, 2474.0, 1556.0]]","[0.9000510573387146, 0.8729426860809326, 0.8575723171234131, 0.3793734312057495]",[0]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/RARZ4_jpg.rf.3d405cb67ea7a282dfca9e226396ce45_bbox_3_rotated_270.jpg,"[20, 20, 20]","[[0.0, 980.6771240234375, 2607.140869140625, 2354.8857421875], [2305.435546875, 2877.719482421875, 3553.022216796875, 3656.239501953125], [3826.263427734375, 2544.608154296875, 5122.80126953125, 3280.61474609375], [3292.144775390625, 1355.83935546875, 4048.413818359375, 1971.1326904296875]]","[[3639.0000000000005, 1571.5, 1134.0, 657.0], [4721.0, 2083.0, 2116.0, 892.0], [1311.0, 1773.0, 2474.0, 1556.0]]","[0.9000510573387146, 0.8729426860809326, 0.8575723171234131, 0.3793734312057495]",[22]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/piano-20gully-20spray-20seed-20damage-2006-20-289-29_JPG_jpg.rf.88e8911876952a9d4b1a20f2fdecf9f3_bbox_0_rotated_0.jpg,[29],"[[6.0345458984375, 5.5390167236328125, 1596.008544921875, 1197.823486328125]]","[[776.0, 603.5, 1488.0, 1193.0]]",[0.9652326107025146],[11]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/piano-20gully-20spray-20seed-20damage-2006-20-289-29_JPG_jpg.rf.88e8911876952a9d4b1a20f2fdecf9f3_bbox_0_rotated_90.jpg,[29],"[[6.0345458984375, 5.5390167236328125, 1596.008544921875, 1197.823486328125]]","[[776.0, 603.5, 1488.0, 1193.0]]",[0.9652326107025146],[11]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/piano-20gully-20spray-20seed-20damage-2006-20-289-29_JPG_jpg.rf.88e8911876952a9d4b1a20f2fdecf9f3_bbox_0_rotated_180.jpg,[29],"[[6.0345458984375, 5.5390167236328125, 1596.008544921875, 1197.823486328125]]","[[776.0, 603.5, 1488.0, 1193.0]]",[0.9652326107025146],[11]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/piano-20gully-20spray-20seed-20damage-2006-20-289-29_JPG_jpg.rf.88e8911876952a9d4b1a20f2fdecf9f3_bbox_0_rotated_270.jpg,[29],"[[6.0345458984375, 5.5390167236328125, 1596.008544921875, 1197.823486328125]]","[[776.0, 603.5, 1488.0, 1193.0]]",[0.9652326107025146],[11]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/5816740026_d42ef24413_Phytophthora-Infestans_jpg.rf.8745c360a93921f2fbd3f0f0a720c3b8_bbox_0_rotated_0.jpg,[13],"[[70.03648376464844, 93.52192687988281, 249.7720489501953, 449.4632568359375]]","[[164.5, 284.0, 171.0, 346.0]]",[0.8812404274940491],[16]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/5816740026_d42ef24413_Phytophthora-Infestans_jpg.rf.8745c360a93921f2fbd3f0f0a720c3b8_bbox_0_rotated_90.jpg,[13],"[[70.03648376464844, 93.52192687988281, 249.7720489501953, 449.4632568359375]]","[[164.5, 284.0, 171.0, 346.0]]",[0.8812404274940491],[0]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/5816740026_d42ef24413_Phytophthora-Infestans_jpg.rf.8745c360a93921f2fbd3f0f0a720c3b8_bbox_0_rotated_180.jpg,[13],"[[70.03648376464844, 93.52192687988281, 249.7720489501953, 449.4632568359375]]","[[164.5, 284.0, 171.0, 346.0]]",[0.8812404274940491],[16]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/5816740026_d42ef24413_Phytophthora-Infestans_jpg.rf.8745c360a93921f2fbd3f0f0a720c3b8_bbox_0_rotated_270.jpg,[13],"[[70.03648376464844, 93.52192687988281, 249.7720489501953, 449.4632568359375]]","[[164.5, 284.0, 171.0, 346.0]]",[0.8812404274940491],[16]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/tomato_virus_04_zoom_jpg.rf.12ed63f89007aee05ece6010dd76ddaa_bbox_0_rotated_0.jpg,"[24, 24, 24]","[[68.04103088378906, 3.3290719985961914, 333.58453369140625, 287.3396911621094], [398.4562683105469, 210.13961791992188, 824.5249633789062, 401.1461181640625], [472.9194641113281, 463.5876770019531, 715.8767700195312, 614.0858154296875]]","[[569.5, 539.0, 235.00000000000003, 144.0], [191.0, 157.0, 262.0, 284.0], [595.0, 322.5, 426.0, 200.99999999999997]]","[0.9434945583343506, 0.8321779370307922, 0.6763239502906799]",[23]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/tomato_virus_04_zoom_jpg.rf.12ed63f89007aee05ece6010dd76ddaa_bbox_0_rotated_90.jpg,"[24, 24, 24]","[[68.04103088378906, 3.3290719985961914, 333.58453369140625, 287.3396911621094], [398.4562683105469, 210.13961791992188, 824.5249633789062, 401.1461181640625], [472.9194641113281, 463.5876770019531, 715.8767700195312, 614.0858154296875]]","[[569.5, 539.0, 235.00000000000003, 144.0], [191.0, 157.0, 262.0, 284.0], [595.0, 322.5, 426.0, 200.99999999999997]]","[0.9434945583343506, 0.8321779370307922, 0.6763239502906799]",[14]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/tomato_virus_04_zoom_jpg.rf.12ed63f89007aee05ece6010dd76ddaa_bbox_0_rotated_180.jpg,"[24, 24, 24]","[[68.04103088378906, 3.3290719985961914, 333.58453369140625, 287.3396911621094], [398.4562683105469, 210.13961791992188, 824.5249633789062, 401.1461181640625], [472.9194641113281, 463.5876770019531, 715.8767700195312, 614.0858154296875]]","[[569.5, 539.0, 235.00000000000003, 144.0], [191.0, 157.0, 262.0, 284.0], [595.0, 322.5, 426.0, 200.99999999999997]]","[0.9434945583343506, 0.8321779370307922, 0.6763239502906799]",[23]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/tomato_virus_04_zoom_jpg.rf.12ed63f89007aee05ece6010dd76ddaa_bbox_0_rotated_270.jpg,"[24, 24, 24]","[[68.04103088378906, 3.3290719985961914, 333.58453369140625, 287.3396911621094], [398.4562683105469, 210.13961791992188, 824.5249633789062, 401.1461181640625], [472.9194641113281, 463.5876770019531, 715.8767700195312, 614.0858154296875]]","[[569.5, 539.0, 235.00000000000003, 144.0], [191.0, 157.0, 262.0, 284.0], [595.0, 322.5, 426.0, 200.99999999999997]]","[0.9434945583343506, 0.8321779370307922, 0.6763239502906799]",[23]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/tomato_virus_04_zoom_jpg.rf.12ed63f89007aee05ece6010dd76ddaa_bbox_1_rotated_0.jpg,"[24, 24, 24]","[[68.04103088378906, 3.3290719985961914, 333.58453369140625, 287.3396911621094], [398.4562683105469, 210.13961791992188, 824.5249633789062, 401.1461181640625], [472.9194641113281, 463.5876770019531, 715.8767700195312, 614.0858154296875]]","[[569.5, 539.0, 235.00000000000003, 144.0], [191.0, 157.0, 262.0, 284.0], [595.0, 322.5, 426.0, 200.99999999999997]]","[0.9434945583343506, 0.8321779370307922, 0.6763239502906799]",[14]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/tomato_virus_04_zoom_jpg.rf.12ed63f89007aee05ece6010dd76ddaa_bbox_1_rotated_90.jpg,"[24, 24, 24]","[[68.04103088378906, 3.3290719985961914, 333.58453369140625, 287.3396911621094], [398.4562683105469, 210.13961791992188, 824.5249633789062, 401.1461181640625], [472.9194641113281, 463.5876770019531, 715.8767700195312, 614.0858154296875]]","[[569.5, 539.0, 235.00000000000003, 144.0], [191.0, 157.0, 262.0, 284.0], [595.0, 322.5, 426.0, 200.99999999999997]]","[0.9434945583343506, 0.8321779370307922, 0.6763239502906799]",[23]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/tomato_virus_04_zoom_jpg.rf.12ed63f89007aee05ece6010dd76ddaa_bbox_1_rotated_180.jpg,"[24, 24, 24]","[[68.04103088378906, 3.3290719985961914, 333.58453369140625, 287.3396911621094], [398.4562683105469, 210.13961791992188, 824.5249633789062, 401.1461181640625], [472.9194641113281, 463.5876770019531, 715.8767700195312, 614.0858154296875]]","[[569.5, 539.0, 235.00000000000003, 144.0], [191.0, 157.0, 262.0, 284.0], [595.0, 322.5, 426.0, 200.99999999999997]]","[0.9434945583343506, 0.8321779370307922, 0.6763239502906799]",[14]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/tomato_virus_04_zoom_jpg.rf.12ed63f89007aee05ece6010dd76ddaa_bbox_1_rotated_270.jpg,"[24, 24, 24]","[[68.04103088378906, 3.3290719985961914, 333.58453369140625, 287.3396911621094], [398.4562683105469, 210.13961791992188, 824.5249633789062, 401.1461181640625], [472.9194641113281, 463.5876770019531, 715.8767700195312, 614.0858154296875]]","[[569.5, 539.0, 235.00000000000003, 144.0], [191.0, 157.0, 262.0, 284.0], [595.0, 322.5, 426.0, 200.99999999999997]]","[0.9434945583343506, 0.8321779370307922, 0.6763239502906799]",[23]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/tomato_virus_04_zoom_jpg.rf.12ed63f89007aee05ece6010dd76ddaa_bbox_2_rotated_0.jpg,"[24, 24, 24]","[[68.04103088378906, 3.3290719985961914, 333.58453369140625, 287.3396911621094], [398.4562683105469, 210.13961791992188, 824.5249633789062, 401.1461181640625], [472.9194641113281, 463.5876770019531, 715.8767700195312, 614.0858154296875]]","[[569.5, 539.0, 235.00000000000003, 144.0], [191.0, 157.0, 262.0, 284.0], [595.0, 322.5, 426.0, 200.99999999999997]]","[0.9434945583343506, 0.8321779370307922, 0.6763239502906799]",[9]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/tomato_virus_04_zoom_jpg.rf.12ed63f89007aee05ece6010dd76ddaa_bbox_2_rotated_90.jpg,"[24, 24, 24]","[[68.04103088378906, 3.3290719985961914, 333.58453369140625, 287.3396911621094], [398.4562683105469, 210.13961791992188, 824.5249633789062, 401.1461181640625], [472.9194641113281, 463.5876770019531, 715.8767700195312, 614.0858154296875]]","[[569.5, 539.0, 235.00000000000003, 144.0], [191.0, 157.0, 262.0, 284.0], [595.0, 322.5, 426.0, 200.99999999999997]]","[0.9434945583343506, 0.8321779370307922, 0.6763239502906799]",[23]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/tomato_virus_04_zoom_jpg.rf.12ed63f89007aee05ece6010dd76ddaa_bbox_2_rotated_180.jpg,"[24, 24, 24]","[[68.04103088378906, 3.3290719985961914, 333.58453369140625, 287.3396911621094], [398.4562683105469, 210.13961791992188, 824.5249633789062, 401.1461181640625], [472.9194641113281, 463.5876770019531, 715.8767700195312, 614.0858154296875]]","[[569.5, 539.0, 235.00000000000003, 144.0], [191.0, 157.0, 262.0, 284.0], [595.0, 322.5, 426.0, 200.99999999999997]]","[0.9434945583343506, 0.8321779370307922, 0.6763239502906799]",[14]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/tomato_virus_04_zoom_jpg.rf.12ed63f89007aee05ece6010dd76ddaa_bbox_2_rotated_270.jpg,"[24, 24, 24]","[[68.04103088378906, 3.3290719985961914, 333.58453369140625, 287.3396911621094], [398.4562683105469, 210.13961791992188, 824.5249633789062, 401.1461181640625], [472.9194641113281, 463.5876770019531, 715.8767700195312, 614.0858154296875]]","[[569.5, 539.0, 235.00000000000003, 144.0], [191.0, 157.0, 262.0, 284.0], [595.0, 322.5, 426.0, 200.99999999999997]]","[0.9434945583343506, 0.8321779370307922, 0.6763239502906799]",[23]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/2540_600_jpg.rf.0868234a16426ddf6d6df0b005cc1203_bbox_0_rotated_0.jpg,[13],"[[81.16612243652344, 5.645636558532715, 359.6102600097656, 453.14691162109375]]","[[221.0, 219.5, 280.0, 409.0]]",[0.7152503728866577],[16]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/2540_600_jpg.rf.0868234a16426ddf6d6df0b005cc1203_bbox_0_rotated_90.jpg,[13],"[[81.16612243652344, 5.645636558532715, 359.6102600097656, 453.14691162109375]]","[[221.0, 219.5, 280.0, 409.0]]",[0.7152503728866577],[16]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/2540_600_jpg.rf.0868234a16426ddf6d6df0b005cc1203_bbox_0_rotated_180.jpg,[13],"[[81.16612243652344, 5.645636558532715, 359.6102600097656, 453.14691162109375]]","[[221.0, 219.5, 280.0, 409.0]]",[0.7152503728866577],[16]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/2540_600_jpg.rf.0868234a16426ddf6d6df0b005cc1203_bbox_0_rotated_270.jpg,[13],"[[81.16612243652344, 5.645636558532715, 359.6102600097656, 453.14691162109375]]","[[221.0, 219.5, 280.0, 409.0]]",[0.7152503728866577],[16]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/apples_apple-scab_10_zoom_jpg.rf.a78763d19115f70540d89b1ff3dfb6c9_bbox_0_rotated_0.jpg,[0],"[[0.0, 1.3908863067626953, 900.0, 668.5708618164062], [3.9300155639648438, 1.2651443481445312, 900.0, 670.2493286132812]]","[[592.5, 333.0, 615.0, 658.0]]","[0.8122451305389404, 0.5601990818977356]",[10]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/apples_apple-scab_10_zoom_jpg.rf.a78763d19115f70540d89b1ff3dfb6c9_bbox_0_rotated_90.jpg,[0],"[[0.0, 1.3908863067626953, 900.0, 668.5708618164062], [3.9300155639648438, 1.2651443481445312, 900.0, 670.2493286132812]]","[[592.5, 333.0, 615.0, 658.0]]","[0.8122451305389404, 0.5601990818977356]",[10]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/apples_apple-scab_10_zoom_jpg.rf.a78763d19115f70540d89b1ff3dfb6c9_bbox_0_rotated_180.jpg,[0],"[[0.0, 1.3908863067626953, 900.0, 668.5708618164062], [3.9300155639648438, 1.2651443481445312, 900.0, 670.2493286132812]]","[[592.5, 333.0, 615.0, 658.0]]","[0.8122451305389404, 0.5601990818977356]",[2]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/apples_apple-scab_10_zoom_jpg.rf.a78763d19115f70540d89b1ff3dfb6c9_bbox_0_rotated_270.jpg,[0],"[[0.0, 1.3908863067626953, 900.0, 668.5708618164062], [3.9300155639648438, 1.2651443481445312, 900.0, 670.2493286132812]]","[[592.5, 333.0, 615.0, 658.0]]","[0.8122451305389404, 0.5601990818977356]",[13]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/apples_apple-scab_10_zoom_jpg.rf.a78763d19115f70540d89b1ff3dfb6c9_bbox_1_rotated_0.jpg,[0],"[[0.0, 1.3908863067626953, 900.0, 668.5708618164062], [3.9300155639648438, 1.2651443481445312, 900.0, 670.2493286132812]]","[[592.5, 333.0, 615.0, 658.0]]","[0.8122451305389404, 0.5601990818977356]",[10]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/apples_apple-scab_10_zoom_jpg.rf.a78763d19115f70540d89b1ff3dfb6c9_bbox_1_rotated_90.jpg,[0],"[[0.0, 1.3908863067626953, 900.0, 668.5708618164062], [3.9300155639648438, 1.2651443481445312, 900.0, 670.2493286132812]]","[[592.5, 333.0, 615.0, 658.0]]","[0.8122451305389404, 0.5601990818977356]",[10]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/apples_apple-scab_10_zoom_jpg.rf.a78763d19115f70540d89b1ff3dfb6c9_bbox_1_rotated_180.jpg,[0],"[[0.0, 1.3908863067626953, 900.0, 668.5708618164062], [3.9300155639648438, 1.2651443481445312, 900.0, 670.2493286132812]]","[[592.5, 333.0, 615.0, 658.0]]","[0.8122451305389404, 0.5601990818977356]",[2]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/apples_apple-scab_10_zoom_jpg.rf.a78763d19115f70540d89b1ff3dfb6c9_bbox_1_rotated_270.jpg,[0],"[[0.0, 1.3908863067626953, 900.0, 668.5708618164062], [3.9300155639648438, 1.2651443481445312, 900.0, 670.2493286132812]]","[[592.5, 333.0, 615.0, 658.0]]","[0.8122451305389404, 0.5601990818977356]",[13]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/apple-leaf-isolated-white-background-56631026_jpg.rf.10dafe4204528cb153f34b68f43799fb_bbox_0_rotated_0.jpg,[1],"[[68.90586853027344, 73.79417419433594, 670.0274047851562, 620.68212890625]]","[[392.5, 354.5, 537.0, 565.0]]",[0.9407737851142883],[14]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/apple-leaf-isolated-white-background-56631026_jpg.rf.10dafe4204528cb153f34b68f43799fb_bbox_0_rotated_90.jpg,[1],"[[68.90586853027344, 73.79417419433594, 670.0274047851562, 620.68212890625]]","[[392.5, 354.5, 537.0, 565.0]]",[0.9407737851142883],[14]
